id	filename	md5	size	state
a5c0d9ce-4695-4c5f-b5c0-2fce42322aab	47be592a-b1ea-40de-ad96-eac14b19520c.mirnaseq.isoforms.quantification.txt	24edc424c7cc940b41b2675a4c73f5cb	453952	released
2293d7c9-fc79-4ff4-9540-9bb27a4d24d5	TCGA-GBM.9f501dd0-fcc8-403d-b675-1712f1d2bf4e.ascat3.allelic_specific.seg.txt	5350118eb7fd0c8142d82144981e5fa8	4508	released
518e9892-19dc-4884-be84-e59f18604741	TCGA-GBM.9f501dd0-fcc8-403d-b675-1712f1d2bf4e.gene_level_copy_number.v36.tsv	0968ab3a79100defb7435a834489c475	3447024	released
a492121f-3bae-416e-9c99-c8342c50c3be	TCGA-GBM.c9d200e4-3f65-4474-b4ba-d1b1d7d1bd43.gene_level_copy_number.v36.tsv	94ac368850f825cae2dadd0dfb97410d	3447068	released
1a8dec90-90ab-4cd8-bc0c-8a6f9b724488	TCGA-GBM.627c485c-59d9-4b5d-b459-c0fb0520cc54.ascat3.allelic_specific.seg.txt	a0c2c6ba108d4d74648769b8e9432d9b	3577	released
ae19a70d-181a-48cd-bcc6-0e03851a5e5b	TCGA-GBM.9f501dd0-fcc8-403d-b675-1712f1d2bf4e.ascat3.gene_level_copy_number.v36.tsv	cc1682a8da4f60112513e68f5173e4fe	3445659	released
5999d1de-5e89-4b7b-a8a3-96c1d654c33b	ce1b28e7-5622-4bd9-934e-c9ba9e96766f.methylation_array.sesame.level3betas.txt	fb464ed1d1d8cdf014006e70aa49f5a8	13172628	released
84d58b53-f747-4e30-b43b-f77b9d3cdc5e	TCGA-06-0221-01A-01D-A922-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	5fffedb9ddf6578ad158167081fac8db	75456	released
50275749-c280-4aa0-bb25-d9f5850689cd	b2d17671-d2e1-4c97-8b01-a976d5abe1d6_wgs_gdc_realn.cr.igv.reheader.seg.txt	87d28b4c311eb2581cd840cfe0579832	147870	released
a280ebdb-9ab3-40da-8a92-ccbf226adcd9	TCGA-GBM.2d9aba03-27b7-423c-bdba-b49a443ad2d5.ascat3.gene_level_copy_number.v36.tsv	8e726d3461b9f8e549e9f23376ba0bf2	3445747	released
531554e5-586e-4ce2-b984-b3a3dfe627da	TCGA-GBM.2d9aba03-27b7-423c-bdba-b49a443ad2d5.ascat3.allelic_specific.seg.txt	b25432573e0da1805c5698a45923cc1e	8141	released
7cff630c-060e-4542-b25e-a0308c0a7ac3	a86c8eb7-0b17-44fb-91cc-62082cc77317.wxs.aliquot_ensemble_masked.maf.gz	afd75f818e6c15eff07618fc232408ba	14924	released
22903360-ad47-4d56-8c3b-ce9d93522683	PAGED_p_TCGA_182_OvGBM_SNP_N_GenomeWideSNP_6_D07_896234.nocnv_grch38.seg.v2.txt	117ddbf20216de57ab20fc144c7fc772	20510	released
d9d3b2a4-7db2-44d7-bb46-6c021a2795a6	FALLS_p_TCGAaffxB4_1_GenomeWideSNP_6_C12_190588.nocnv_grch38.seg.v2.txt	ac469e0a3939c6fdcfecedc0c3cbdd1c	15864	released
7c2bbf83-cee2-43e6-8390-b477bf9fcdba	WHERE_p_TCGA_GBMBatch16_SNP_S_GenomeWideSNP_6_B02_464864.grch38.seg.v2.txt	5bfd30cecb33eee9bf7e5a54187f219f	48726	released
1ad63032-4368-45ec-b3ab-d488d82e5095	FALLS_p_TCGAaffxB4_1_GenomeWideSNP_6_C12_190588.grch38.seg.v2.txt	eb52f1993c5898f530f76b467e882ffd	33758	released
1f350824-88ef-47b7-8ccc-02d68a84fd8f	PAGED_p_TCGA_182_OvGBM_SNP_N_GenomeWideSNP_6_D04_896216.grch38.seg.v2.txt	9ef4c13c90a5d4ce7de0e24141dfc007	60472	released
